external_directory_id,locz_pincode_code,pincode,pincode_confidence,pincode_method,display_name,resolved_name,slug,business_type,category,subcategory,description,public_phone,phone_line_type,whatsapp_available,public_email,website,address_line_1,address_line_2,locality,mandal,city,district,state,country,latitude,longitude,location_accuracy,opening_hours,source_type,source_name,source_record_id,source_url,licence_name,attribution_text,confidence_score,completeness_score,freshness_score,tier,claim_status,verification_status,publication_type,products_disabled,offers_disabled,reviews_disabled,owner_contact_unconfirmed,last_seen_at
ovt:c1c36907-97e1-4d76-bd7e-a2ee8b53c01f,506001,506001,0.97,exact_source_pincode,KTM Husqvarna Warangal,KTM Husqvarna Warangal,,SERVICE_PROVIDER,automobile-services,,,+919701177444,mobile,,warangalktm@gmail.com,http://ktm-husqvarna-warangal.com/,"2-5-364 , BESIDE : ADALATH , NAKKALAGUTTA , HANAMKONDA, Warangal, Telangana",,Warangal,,,Warangal,Telangana,IN,17.98406,79.60364,exact_storefront,,overture,Overture Maps — Places (India),ovt:c1c36907-97e1-4d76-bd7e-a2ee8b53c01f,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:63b0871c-b119-46e5-b9b5-58d91c7baa83,506001,506001,0.97,exact_source_pincode,Hero Genuine Parts Mart- United Warangal District,Hero Genuine Parts Mart- United Warangal District,,RETAIL_STORE,automobile-services,,,+918331986789,mobile,,,https://eshop.heromotocorp.com/,"H.No. 7-7-336,Alankar Junction",,Brahmanawada,,,Warangal,Telangana,IN,18.00316001199439,79.5786849083409,exact_storefront,,overture,Overture Maps — Places (India),ovt:63b0871c-b119-46e5-b9b5-58d91c7baa83,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:7c81f122-ccab-4779-8337-46ed052b27b8,506001,506001,0.97,exact_source_pincode,TVS iQube - BALAJI MOTOCORP PVT LTD,TVS iQube - BALAJI MOTOCORP PVT LTD,,RETAIL_STORE,automobile-services,,,+918750047954,mobile,,,https://www.singleinterface.com/storepages/tvs-iqube-balaji-motocorp-pvt-ltd-electric-motor-scooter-dealer-industrial-estate-hanamkonda-323205,"Plot No 151423,Mulugu Road",,Brahmanawada,,,Warangal,Telangana,IN,17.999175,79.585243,exact_storefront,,overture,Overture Maps — Places (India),ovt:7c81f122-ccab-4779-8337-46ed052b27b8,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:47574ec0-0d43-4e47-97e6-88ad94b37b4c,506001,506001,0.97,exact_source_pincode,Vinayaka Motor Driving School,Vinayaka Motor Driving School,,RETAIL_STORE,automobile-services,,,+919704965885,mobile,,rohithspice@gmail.com,https://vinayaka-motor-driving-school-rta-approved.business.site/,"Hunter road,Near:Warangal Public School,Hanamkonda",,Warangal,,,Warangal,Telangana,IN,17.976655,79.584365,exact_storefront,,overture,Overture Maps — Places (India),ovt:47574ec0-0d43-4e47-97e6-88ad94b37b4c,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:d7a2f1c8-acf7-4128-8258-d1b0f0593035,506001,506001,0.97,exact_source_pincode,Hyundai Hema Advantage,Hyundai Hema Advantage,,RETAIL_STORE,automobile-services,,,+919701733611,mobile,,pruthvipandae@gmail.com,https://hpromise.hyundai.co.in/,"abk mall, ngo colony, hanamkonda",,Brahmanawada,,,Warangal,Telangana,IN,18.0,79.58,exact_storefront,,overture,Overture Maps — Places (India),ovt:d7a2f1c8-acf7-4128-8258-d1b0f0593035,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:6d18e489-6190-498f-9895-d79c1acf410b,506001,506001,0.97,exact_source_pincode,Royal Enfield Showroom - Quality Automobiles,Royal Enfield Showroom - Quality Automobiles,,RETAIL_STORE,automobile-services,,,+918879146770,mobile,,,https://www.royalenfield.com/?utm_source=GMBlisting&utm_medium=organic,"Royal Enfield Showroom and Service, 2/10/874/2/D, SBH Colony Road, Subedari Main Road, Hanamkonda",,Teachers Colony,,,Warangal,Telangana,IN,17.9914144,79.5363211,exact_storefront,,overture,Overture Maps — Places (India),ovt:6d18e489-6190-498f-9895-d79c1acf410b,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:aea0c946-f8ff-4dbf-b6c9-d6b99c907a6b,506001,506001,0.97,exact_source_pincode,Jawa-Yezdi Warangal/Hanumakonda,Jawa-Yezdi Warangal/Hanumakonda,,RETAIL_STORE,automobile-services,,,+917337555385,mobile,,elitemotorswarangal@gmail.com,https://www.jawamotorcycles.com/,"Beside OLA showroom, near NIT-REC, Subedari main road",,Teachers Colony,,,Warangal,Telangana,IN,17.991590876024,79.536981582642,exact_storefront,,overture,Overture Maps — Places (India),ovt:aea0c946-f8ff-4dbf-b6c9-d6b99c907a6b,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:3a039273-5f12-4ee4-b678-81490d16d020,506001,506001,0.97,exact_source_pincode,Hema Hyundai Warangal,Hema Hyundai Warangal,,SERVICE_PROVIDER,automobile-services,,,+918008204449,mobile,,pruthvipandae@gmail.com,http://hema.hyundaimotor.in/,Mulugu Road,,Warangal,,,Warangal,Telangana,IN,17.977059474292,79.603586196899,exact_storefront,,overture,Overture Maps — Places (India),ovt:3a039273-5f12-4ee4-b678-81490d16d020,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:95fdfc06-00a4-4336-accf-c8958f8c6d5e,506001,506001,0.97,exact_source_pincode,TVS - Adarsha Auto Service,TVS - Adarsha Auto Service,,RETAIL_STORE,automobile-services,,,+919870262575,mobile,,,https://dealers.tvsmotor.com/tvs-motors/tvs-adarsha-auto-service-two-wheeler-dealer-subedari-warangal-133713/Home?utm_source=locator&utm_medium=bing,"Door No 2/10/872, Teachers Colony, Subedari",,Kishanpura,,,Warangal,Telangana,IN,18.011905,79.557837,exact_storefront,,overture,Overture Maps — Places (India),ovt:95fdfc06-00a4-4336-accf-c8958f8c6d5e,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:fa05b192-c44a-4267-ba04-b96d9ddb1d6b,506001,506001,0.97,exact_source_pincode,TVS iQube - Adarsha Auto Service (hanmakonda)Pvt Ltd,TVS iQube - Adarsha Auto Service (hanmakonda)Pvt Ltd,,RETAIL_STORE,automobile-services,,,+918886682222,mobile,,,https://dealers.tvsmotor.com/iqube/tvs-iqube-adarsha-auto-service-hanmakonda-pvt-ltd-electric-motor-scooter-dealer-subedari-hanamkonda-396866/Home,"Door No 2/10/872,Teachers Colony",,Teachers Colony Phase I Junction,,,Warangal,Telangana,IN,17.99936722,79.53713275,exact_storefront,,overture,Overture Maps — Places (India),ovt:fa05b192-c44a-4267-ba04-b96d9ddb1d6b,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:1455c7c4-d01e-4c83-a869-f84c9bb00f24,506001,506001,0.97,exact_source_pincode,Sree Vaishnavi Automobiles - Hero MotoCorp,Sree Vaishnavi Automobiles - Hero MotoCorp,,RETAIL_STORE,automobile-services,,,+919289922498,mobile,,,https://dealers.heromotocorp.com/sree-vaishnavi-automobiles-hero-motocorp-two-wheeler-dealer-nakkalgutta-warangal-25116/Home?utm_source=locator&utm_medium=bing,"No 1/8/0586, Hanamkonda, Nakkalgutta",,Nakkala Gutta,,,Warangal,Telangana,IN,18.00293751,79.556813,exact_storefront,,overture,Overture Maps — Places (India),ovt:1455c7c4-d01e-4c83-a869-f84c9bb00f24,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:40262cd2-bbe1-43ea-b9e3-f872558f92db,506001,506001,0.97,exact_source_pincode,"NEXA (Adarsha Auto World, Warangal, Mulugu Road)","NEXA (Adarsha Auto World, Warangal, Mulugu Road)",,RETAIL_STORE,automobile-services,,,+914071326593,landline,,,https://www.nexaofwarangaleast.com/,"15-1-423, 424 Industrial Estate, Opp, Lb College, Mulugu Road",,Paidipalle,,,Warangal,Telangana,IN,18.005371,79.5964897,exact_storefront,,overture,Overture Maps — Places (India),ovt:40262cd2-bbe1-43ea-b9e3-f872558f92db,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:23a20bca-41c1-477c-8f82-1f78ebf661a1,506001,506001,0.97,exact_source_pincode,E Cars Warangal,E Cars Warangal,,RETAIL_STORE,automobile-services,,,+919381189599,mobile,,ecarsindia@gmail.com,https://www.ecars-drive.com/,"#5-11-568/A, Road No. 3, Srinagar colony, Near KU X Road, HNK",,Lashkar Singaram,,,Warangal,Telangana,IN,18.020716404759,79.553166031837,exact_storefront,,overture,Overture Maps — Places (India),ovt:23a20bca-41c1-477c-8f82-1f78ebf661a1,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:cb216aa2-dcbb-4889-bb09-d33f2f7d0e1c,506001,506001,0.97,exact_source_pincode,Mithra Suzuki,Mithra Suzuki,,RETAIL_STORE,automobile-services,,,+918291511802,mobile,,mithraautolines@gmail.com,https://www.suzukimotorcycle.co.in/,"H.No.1-7-874, Hunter Rd",,Subedari,,,Warangal,Telangana,IN,17.99344385,79.55461133,exact_storefront,,overture,Overture Maps — Places (India),ovt:cb216aa2-dcbb-4889-bb09-d33f2f7d0e1c,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:2a6d50eb-b9ec-4425-bfa5-22368d8e1745,506001,506001,0.97,exact_source_pincode,Bajaj Auto - Venkataramana Automobiles - Warangal,Bajaj Auto - Venkataramana Automobiles - Warangal,,RETAIL_STORE,automobile-services,,,+918519880888,mobile,,10744@bajajpartner.com,https://www.bajajauto.com/three-wheelers,"Door No.1-7-194, Near Zoo Park Hunter Road, Hanamkonda, 506001",,Subedari,,,Warangal,Telangana,IN,17.993582951568165,79.55471521332939,exact_storefront,,overture,Overture Maps — Places (India),ovt:2a6d50eb-b9ec-4425-bfa5-22368d8e1745,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:0d0c54aa-ddc6-4b96-a33a-b01b3f0592c4,506001,506001,0.97,exact_source_pincode,TotalEnergies Quartz Auto Services - Srinivasa Car Care,TotalEnergies Quartz Auto Services - Srinivasa Car Care,,RETAIL_STORE,automobile-services,,,+919951719171,mobile,,,https://totalenergies.in/,"Sarswathinagar, Gopalpur X Road, Gopalapuram, Beside Sri Hanuman Electrical Rewinding Works",,Lashkar Singaram,,,Warangal,Telangana,IN,18.0199914,79.5458883,exact_storefront,,overture,Overture Maps — Places (India),ovt:0d0c54aa-ddc6-4b96-a33a-b01b3f0592c4,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:276aa4f5-2413-48f5-8fe3-1ff4eb546450,506001,506001,0.97,exact_source_pincode,SK e World - Complete Range of Electric Mobility,SK e World - Complete Range of Electric Mobility,,RETAIL_STORE,automobile-services,,,+919246890999,mobile,,alrtele@gmail.com,http://www.alrgroup.in/,"1-8-65, Vinayaka Lane, Balasamudram",,Subedari,,,Warangal,Telangana,IN,17.99377,79.55493,exact_storefront,,overture,Overture Maps — Places (India),ovt:276aa4f5-2413-48f5-8fe3-1ff4eb546450,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:cb2768a8-0b77-42c6-bc94-5deadd750f18,506001,506001,0.97,exact_source_pincode,Ford,Ford,,RETAIL_STORE,automobile-services,,,+917815004611,mobile,,,http://www.dealer.india.ford.com/srisrisri-ford-ford-india-car-dealer-hanumkonda-warangal-1969/Home?utm_source=locator&utm_medium=facebook,"No 3/16/333, Mulugu X Rd, SVP Rd, Hanumkonda",,Brahmanawada,,,Warangal,Telangana,IN,18.00103,79.58228,exact_storefront,,overture,Overture Maps — Places (India),ovt:cb2768a8-0b77-42c6-bc94-5deadd750f18,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:f1d3c23a-23cb-498c-9771-261ddc78fc28,506001,506001,0.97,exact_source_pincode,"JK Tyre Steel Wheels, One Stop Solutions","JK Tyre Steel Wheels, One Stop Solutions",,RETAIL_STORE,automobile-services,,,+919849312455,mobile,,,https://brandshops.jktyre.com/jk-tyre-steel-wheels-one-stop-solutions-tyre-shop-warangal-warangal-147814/Home?utm_source=locator&utm_medium=bing,"No 1/7/897/1/1, Hunter Road",,Subedari,,,Warangal,Telangana,IN,17.991393,79.558358,exact_storefront,,overture,Overture Maps — Places (India),ovt:f1d3c23a-23cb-498c-9771-261ddc78fc28,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:28d932f8-3b20-4809-874d-4d4ce1b3b93c,506001,506001,0.97,exact_source_pincode,Pramod Motors,Pramod Motors,,RETAIL_STORE,automobile-services,,,+919390040799,mobile,,sudhakareddy9390@gmail.com,https://pramodmotors.com/,Hunter Road,,Shyampet,,,Warangal,Telangana,IN,17.99062932,79.56204115,exact_storefront,,overture,Overture Maps — Places (India),ovt:28d932f8-3b20-4809-874d-4d4ce1b3b93c,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:48405322-d8f1-4c0b-a593-941c11e9cef3,506001,506001,0.97,exact_source_pincode,Royal Enfield,Royal Enfield,,SERVICE_PROVIDER,automobile-services,,,+918879146770,mobile,,,http://qualityautomobiles.royalenfield.com/?utm_source=Facebook&utm_medium=Location_pages&utm_campaign=Hyperlocal,24-3-262 Subedari Nagar Road,,Subedari,,,Warangal,Telangana,IN,17.98507,79.54462,exact_storefront,,overture,Overture Maps — Places (India),ovt:48405322-d8f1-4c0b-a593-941c11e9cef3,,CDLA-Permissive-2.0,© Overture Maps Foundation,90,90,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:3107d126-f698-452a-9f3f-e6c7e574f741,506001,506001,0.97,exact_source_pincode,SKODA Mahavir Auto Diagnostics Warangal,SKODA Mahavir Auto Diagnostics Warangal,,RETAIL_STORE,automobile-services,,,+917948515578,mobile,,,,"J S M High School, 19-3-159 Hunter Road",,Shyampet,,,Warangal,Telangana,IN,17.99030349796128,79.56188632326791,exact_storefront,,overture,Overture Maps — Places (India),ovt:3107d126-f698-452a-9f3f-e6c7e574f741,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:e68dd83e-a582-47e2-83b1-2b285e4458f7,506001,506001,0.97,exact_source_pincode,Sri Venkateshwara Motor Driving School,Sri Venkateshwara Motor Driving School,,RETAIL_STORE,automobile-services,,,+919849197379,mobile,,omviratsingh@yahoo.com,,"lashkar Bazar, Hanamkonda",,Kishanpura,,,Warangal,Telangana,IN,18.01157,79.5599823,exact_storefront,,overture,Overture Maps — Places (India),ovt:e68dd83e-a582-47e2-83b1-2b285e4458f7,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:995c492a-86a4-49d0-953c-5bc12a1a253e,506001,506001,0.97,exact_source_pincode,Volkswagen Warangal,Volkswagen Warangal,,RETAIL_STORE,automobile-services,,,+917969203079,mobile,,,,23-6-75/1 Hunter Road,,Shyampet,,,Warangal,Telangana,IN,17.988424181139738,79.56709746610072,exact_storefront,,overture,Overture Maps — Places (India),ovt:995c492a-86a4-49d0-953c-5bc12a1a253e,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:b1d8fd68-b67c-452b-b191-0b92f7176b15,506001,506001,0.97,exact_source_pincode,Hyundai India,Hyundai India,,RETAIL_STORE,automobile-services,,,+917971266299,mobile,,,,6-1-252 Mulugu Road,,Warangal,,,Warangal,Telangana,IN,17.9932326,79.5914675,exact_storefront,,overture,Overture Maps — Places (India),ovt:b1d8fd68-b67c-452b-b191-0b92f7176b15,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:ff280367-966a-4c0a-8351-4f2d5fa366b2,506001,506001,0.97,exact_source_pincode,Star Motor Driving School,Star Motor Driving School,,RETAIL_STORE,automobile-services,,,+919866707035,mobile,,starmotor9@gmail.com,,"Door No 1-8-492, nakkalagutta, Near, papirika hotel lane, opposite Water Tank",,Nakkala Gutta,,,Warangal,Telangana,IN,18.00027451,79.55720394,exact_storefront,,overture,Overture Maps — Places (India),ovt:ff280367-966a-4c0a-8351-4f2d5fa366b2,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:c721e21e-4f30-45b0-9377-4ff53ee8fb20,506001,506001,0.97,exact_source_pincode,M-Trust Carz,M-Trust Carz,,RETAIL_STORE,automobile-services,,,+919573049999,mobile,,,,23-6-222 Hunter Road,,Shyampet,,,Warangal,Telangana,IN,17.9818399,79.57964,exact_storefront,,overture,Overture Maps — Places (India),ovt:c721e21e-4f30-45b0-9377-4ff53ee8fb20,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:ebfffc17-1391-4110-8b29-fbe0a61362c0,506001,506001,0.97,exact_source_pincode,Running Self Drive Cars,Running Self Drive Cars,,RETAIL_STORE,automobile-services,,,+918686254713,mobile,,vhselfdrivecars@gmail.com,,"H No : 17, 10-345/1, near Nit College",,Hanamkonda,,,Warangal,Telangana,IN,18.00709417,79.55783683,exact_storefront,,overture,Overture Maps — Places (India),ovt:ebfffc17-1391-4110-8b29-fbe0a61362c0,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:acfcb269-f696-467b-b30c-29bece99b1ec,506001,506001,0.97,exact_source_pincode,Adarsha TVS,Adarsha TVS,,RETAIL_STORE,automobile-services,,,+918071820065,mobile,,,,"Warangal Highway, Subedari, opposite Forest Office",,Teachers Colony,,,Warangal,Telangana,IN,17.99250911,79.53836502,exact_storefront,,overture,Overture Maps — Places (India),ovt:acfcb269-f696-467b-b30c-29bece99b1ec,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
